,bathrooms,bedrooms,has_photo,price,square_feet,address,cityname,state,latitude,longitude,source,time,AC,Alarm,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Doorman,Elevator,Fireplace,Garbage Disposal,Gated,Golf,Gym,Hot Tub,Internet Access,Luxury,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,TV,Tennis,View,Washer Dryer,Wood Floors,noamenities,Cats,"Cats,Dogs",Dogs,petsunknown
5141,1.0,1.0,1,1103,819,addressunknown,Colorado Springs,CO,39.0459,-104.8179,RentDigs.com,1568774336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5142,1.0,1.0,1,1005,819,addressunknown,Monroeville,PA,40.4261,-79.7631,RentDigs.com,1568780326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5143,1.0,3.0,1,990,819,405 E Stoughton,Champaign,IL,40.1145,-88.2723,RentLingo,1577359072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5144,1.0,1.0,1,2048,820,addressunknown,Bellevue,WA,47.6156,-122.2109,RentDigs.com,1568767219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5145,1.0,2.0,1,1900,820,11207 S Prairie Avenue,Inglewood,CA,33.9531,-118.3454,RentLingo,1577359873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5146,1.0,1.0,1,1900,820,1375 Northeast Elk CT #160,Bend,OR,44.0559,-121.3041,RentLingo,1577360384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5147,1.0,1.0,1,1840,820,addressunknown,Silver Spring,MD,39.0017,-77.0353,RentDigs.com,1568770065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5148,1.0,1.0,1,1733,820,addressunknown,Pittsburgh,PA,40.4667,-79.95,RentDigs.com,1568780606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5149,1.0,1.0,1,1700,820,4101-4205 Montreal Street/200-202 Lorrain Dr,Bismarck,ND,46.8013,-100.7562,RentLingo,1577359931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5150,1.0,2.0,1,1685,820,5628 Delridge Way SW,Seattle,WA,47.616,-122.3275,RentLingo,1575641051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5151,1.0,3.0,1,1663,820,5355 5361 S Cottage Grove,Chicago,IL,41.8625,-87.6825,RentLingo,1576322142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5152,1.0,2.0,1,1600,820,209 Aegean Way,Vacaville,CA,38.3622,-121.9712,RentLingo,1577360330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5153,1.0,2.0,1,1549,820,addressunknown,Renton,WA,47.4608,-122.2095,RentDigs.com,1568779554,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5154,1.0,2.0,1,1456,820,26 South 28th St,Pittsburgh,PA,40.4448,-79.9725,RentLingo,1575976420,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5155,1.0,2.0,1,1455,820,addressunknown,Lynnwood,WA,47.8495,-122.2825,RentDigs.com,1568776137,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
5156,1.0,1.0,1,1373,820,1901 Knightsbridge Road Unit 820,Farmers Branch,TX,32.9239,-96.8765,RentLingo,1577359715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5157,1.0,1.0,1,1370,820,5270 N O'Connor Boulevard,Irving,TX,32.8427,-96.9607,RentLingo,1577358443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5158,1.0,1.0,1,1315,820,3300 Sage,Houston,TX,29.7714,-95.4343,RentLingo,1577358280,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
5159,1.0,1.0,1,1225,820,addressunknown,Federal Way,WA,47.3099,-122.3139,RentDigs.com,1568766244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5160,1.0,2.0,1,1220,820,addressunknown,Denver,CO,39.6904,-105.0901,RentDigs.com,1568753315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5161,1.0,1.0,1,1215,820,1201 S 336th St,Federal Way,WA,47.3071,-122.3404,RentLingo,1577015268,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
5162,1.0,1.0,1,1202,820,13004 Meridian Ave S,Everett,WA,47.9338,-122.2052,RentLingo,1577358497,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0
5163,1.0,1.0,1,1177,820,815 Somerset Drive,Prairie Village,KS,38.9954,-94.6422,RentLingo,1577358665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5164,1.0,1.0,1,1115,820,addressunknown,Cockeysville,MD,39.4915,-76.6609,RentDigs.com,1568771908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5165,1.0,1.0,1,1115,820,addressunknown,Cockeysville,MD,39.4915,-76.6609,RentDigs.com,1568772002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5166,1.0,1.0,1,1025,820,1107 East South Temple,Salt Lake City,UT,40.7061,-111.9048,RentLingo,1577360074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5167,1.0,1.0,1,1022,820,300 Forest Center Drive,Kingwood,TX,30.0532,-95.2033,RentLingo,1577358571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5168,1.0,1.0,1,1015,820,2703 Delk Road,Marietta,GA,33.9649,-84.5107,RentLingo,1577358531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5169,1.0,1.0,1,873,820,5744 Thomaston Road,Macon,GA,32.833,-83.6723,RentLingo,1577359929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5170,1.0,1.0,1,835,820,3400-3414 11th St SE/1111 37th Avenue SE,Minot,ND,48.2469,-101.3017,RentLingo,1577359924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5171,1.0,1.0,1,835,820,110-150 41st Ave SE,Minot,ND,48.2469,-101.3017,RentLingo,1577359887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5172,1.0,1.0,1,775,820,2700-2720 20th Ave SW,Minot,ND,48.2469,-101.3017,RentLingo,1577359870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5173,1.0,2.0,1,735,820,addressunknown,Cincinnati,OH,39.2228,-84.5835,RentDigs.com,1568769824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5174,1.0,2.0,1,625,820,addressunknown,Oklahoma City,OK,35.5119,-97.5026,RentDigs.com,1568781669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5175,1.0,1.0,1,585,820,1398 Kingston Terrace,Green Bay,WI,44.5099,-88.0178,RentLingo,1577359330,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5176,1.0,1.0,1,1695,821,110 East Olive St,Bozeman,MT,45.6658,-111.1159,RentLingo,1577360171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5177,1.0,1.0,1,910,821,addressunknown,Decatur,GA,33.6912,-84.2465,RentDigs.com,1568772772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5178,1.0,2.0,1,650,821,9603 Homestead Road,Houston,TX,29.7714,-95.4343,RentLingo,1577015329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5179,1.0,1.0,1,1870,822,addressunknown,Dallas,TX,32.8004,-96.7887,RentDigs.com,1568745433,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5180,1.0,2.0,1,1795,822,2152 N 112th St #412,Seattle,WA,47.616,-122.3275,RentLingo,1577360436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5181,1.0,2.0,1,975,822,1111 Sunrise Boulevard,Round Rock,TX,30.5118,-97.6873,RentLingo,1577359609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5182,1.0,1.0,1,880,822,1400 N Woodlawn,Wichita,KS,37.6836,-97.3369,RentLingo,1577359132,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
5183,1.0,1.0,1,800,822,5301 27th St S,Fargo,ND,46.8608,-96.8096,RentLingo,1577017064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5184,1.0,1.0,1,2560,823,addressunknown,West New York,NJ,40.789,-74.0122,RentDigs.com,1568774203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5185,1.0,1.0,1,1575,823,1701 N Humboldt,Milwaukee,WI,43.0531,-87.9659,RentLingo,1576321844,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5186,1.0,1.0,1,1560,823,7700 N Port Washington Road,Fox Point,WI,43.1486,-87.9118,RentLingo,1577359333,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
5187,1.0,2.0,1,1280,823,addressunknown,Arlington,TX,32.6924,-97.1324,RentDigs.com,1568774403,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5188,1.0,1.0,1,1169,823,addressunknown,Las Vegas,NV,36.0993,-115.2838,RentDigs.com,1568751153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5189,1.0,1.0,1,1159,823,addressunknown,Alpharetta,GA,34.1222,-84.2975,RentDigs.com,1568765587,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5190,2.0,2.0,1,1100,823,145 N Hyland,Ames,IA,42.0259,-93.6516,RentLingo,1577360519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5191,1.0,1.0,1,2035,824,10001 NE 1st St,Bellevue,WA,47.5988,-122.1507,RentLingo,1577358501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5192,1.0,2.0,1,1840,824,addressunknown,Bothell,WA,47.791,-122.2177,RentDigs.com,1568770588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5193,2.0,3.0,1,1736,824,addressunknown,Alpharetta,GA,34.0791,-84.2039,RentDigs.com,1568766579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5194,1.0,1.0,1,1549,824,4900 E Oltorf St,Austin,TX,30.3054,-97.7497,RentLingo,1577359801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5195,1.0,1.0,1,1405,824,350 N Ervay St Suite #100,Dallas,TX,32.8212,-96.7853,RentLingo,1577358587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5196,1.0,1.0,1,1150,824,4598 Slater Rd,Eagan,MN,44.8144,-93.1655,RentLingo,1577359948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5197,1.0,1.0,1,1070,824,132 E Sego Lily Drive,Sandy,UT,40.5734,-111.8511,RentLingo,1577358636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5198,1.0,2.0,1,1005,824,addressunknown,Raleigh,NC,35.8079,-78.6466,RentDigs.com,1568771879,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
5199,1.0,2.0,1,995,824,801 Vardaman St,Raleigh,NC,35.823,-78.6438,RentLingo,1576666405,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5200,1.0,1.0,1,600,824,24055 TX-249,Tomball,TX,30.0796,-95.617,RentLingo,1577015328,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
5201,1.0,2.0,1,2475,825,337-341 Calle Miramar,Redondo Beach,CA,33.852,-118.3759,RentLingo,1576666470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5202,1.0,1.0,1,2199,825,11930 Kling St,Valley Village,CA,34.1656,-118.3916,RentLingo,1577360331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5204,1.0,2.0,1,1895,825,1413 NW 64th St,Seattle,WA,47.616,-122.3275,RentLingo,1577360069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5205,1.0,1.0,1,1800,825,addressunknown,Princeton Junction,NJ,40.2967,-74.6137,RentDigs.com,1568781005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
5206,1.0,1.0,1,1645,825,addressunknown,Suwanee,GA,34.0648,-84.0849,RentDigs.com,1568770696,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
5207,2.0,2.0,1,1600,825,4200 Ludlow St,Philadelphia,PA,40.0054,-75.1415,RentLingo,1577015665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5208,1.0,1.0,1,1587,825,addressunknown,Princeton Junction,NJ,40.2967,-74.6137,RentDigs.com,1568781014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
5209,1.0,2.0,1,1550,825,1008 W 25 1/2 St,Austin,TX,30.3054,-97.7497,RentLingo,1577359806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5210,1.0,2.0,1,1549,825,1018 E 54th St,Chicago,IL,41.8625,-87.6825,RentLingo,1577359301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5211,1.0,2.0,1,1525,825,335 Hillcrest Ave,Decatur,GA,33.7416,-84.2614,RentLingo,1575641094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5212,1.0,1.0,1,1495,825,42 West Hill Rd,New Bedford,MA,41.6505,-70.9367,RentLingo,1577358461,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
5213,1.0,1.0,1,1436,825,addressunknown,Colorado Springs,CO,38.8995,-104.6992,RentDigs.com,1568774822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5214,1.0,1.0,1,1425,825,addressunknown,Colorado Springs,CO,38.9148,-104.7713,RentDigs.com,1568773062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5215,1.0,1.0,1,1400,825,731 E Thompson St,Philadelphia,PA,40.0054,-75.1415,RentLingo,1577360296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5216,1.0,1.0,1,1376,825,addressunknown,Colorado Springs,CO,38.9577,-104.7566,RentDigs.com,1568773721,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5217,1.0,1.0,1,1346,825,addressunknown,Winston Salem,NC,36.1036,-80.2159,RentDigs.com,1568744944,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
5218,1.0,2.0,1,1265,825,addressunknown,Westminster,MD,39.5551,-76.9906,RentDigs.com,1568781717,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5219,1.0,2.0,1,1185,825,5218 SW Franklin Avenue,Beaverton,OR,45.4851,-122.8349,RentLingo,1577359183,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5220,1.0,2.0,1,1015,825,2925 Tremont St,Colorado Springs,CO,38.8562,-104.772,RentLingo,1577359134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5221,1.5,1.0,1,1005,825,addressunknown,Blackwood,NJ,39.7475,-75.0223,RentDigs.com,1568773083,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5222,1.0,2.0,1,985,825,1323 Jackson St,Omaha,NE,41.2562,-96.0404,RentLingo,1577358740,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5223,1.5,2.0,1,955,825,addressunknown,Cincinnati,OH,39.1366,-84.4337,RentDigs.com,1568766212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5224,1.0,1.0,1,925,825,1013-1015 W 39th St,Kansas City,MO,39.0744,-94.5521,RentLingo,1577359493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5225,1.0,2.0,1,875,825,Bell Manor 4004 Bell Avenue,Yakima,WA,46.599,-120.5572,RentLingo,1577359917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5226,1.0,1.0,1,850,825,3005 Harney St,Omaha,NE,41.2562,-96.0404,RentLingo,1577359928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5227,1.0,2.0,1,825,825,5540 N Broadway St Oak Hills Apartments,Knoxville,TN,35.9695,-83.981,RentLingo,1577359717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5228,1.0,1.0,1,775,825,addressunknown,Springdale,AR,34.678,-92.7603,RentLingo,1577360019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5229,1.0,2.0,1,710,825,2928 Kenwick Cir,Lansing,MI,42.7199,-84.5731,RentLingo,1577358814,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5230,1.0,2.0,1,700,825,5310 West Keller Rd #4,Muncie,IN,40.2057,-85.4,RentLingo,1577358798,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5231,1.0,2.0,1,615,825,addressunknown,Frankfort,KY,38.2006,-84.9469,RentLingo,1577359034,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5232,1.0,1.0,1,1899,826,addressunknown,Redmond,WA,47.6829,-122.1209,RentDigs.com,1568778601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5233,1.0,1.0,1,1450,826,addressunknown,Fort Collins,CO,40.5853,-105.0839,RentDigs.com,1568765854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5234,1.0,1.0,1,1300,826,9300 Marino Circle,Naples,FL,26.1806,-81.7257,RentLingo,1577358610,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
5235,1.0,1.0,1,1275,826,5437 Bowman Road,Macon,GA,32.833,-83.6723,RentLingo,1577358871,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5236,1.0,1.0,1,1009,826,1030 Douglas Ave,Altamonte Springs,FL,28.6658,-81.3932,RentLingo,1577359121,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
5237,1.0,1.0,1,950,826,2931 Barker Cypress Rd,Houston,TX,29.7714,-95.4343,RentLingo,1577358267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5238,1.0,1.0,1,900,826,15511 Tuckerton Rd,Houston,TX,29.7714,-95.4343,RentLingo,1577358249,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5240,1.0,1.0,1,1700,827,2701 Neabsco Common Place,Woodbridge,VA,38.6487,-77.3152,RentLingo,1577358461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5241,1.0,1.0,1,1650,827,addressunknown,Trenton,NJ,40.2206,-74.7174,RentDigs.com,1568781762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5242,1.0,1.0,1,1315,827,addressunknown,Alpharetta,GA,34.1222,-84.2975,RentDigs.com,1568766013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5243,1.0,1.0,1,1191,827,350 Cypress Creek Road,Cedar Park,TX,30.4973,-97.8276,RentLingo,1577359770,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5244,1.0,1.0,1,976,827,addressunknown,Cedar Park,TX,30.4973,-97.8276,RentLingo,1577016827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5245,1.0,1.0,1,964,827,addressunknown,Petersburg,VA,37.1386,-77.3919,RentDigs.com,1568762732,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5246,1.0,1.0,1,958,827,1392 Equestrian Dr,Cordova,TN,35.1354,-89.7585,RentLingo,1577014819,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
5247,1.0,1.0,1,2290,828,222 West Avenue,Austin,TX,30.3054,-97.7497,RentLingo,1577359697,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5248,1.0,1.0,1,1800,828,addressunknown,Fulton,MD,39.1527,-76.9306,RentDigs.com,1568754830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5249,1.0,1.0,1,1688,828,13550 Heathcote Boulevard,Gainesville,VA,38.7864,-77.6563,RentLingo,1577359597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5250,2.0,2.0,1,1568,828,601 Vairo Boulevard,State College,PA,40.7985,-77.8612,RentLingo,1577358946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5251,1.0,1.0,1,1395,828,addressunknown,Port Saint Lucie,FL,27.3071,-80.4554,RentDigs.com,1568764802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
5252,1.0,1.0,1,1250,828,addressunknown,Frederick,MD,39.4944,-77.4535,RealRentals,1577305313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5253,1.0,1.0,1,1220,828,addressunknown,Frederick,MD,39.4944,-77.4535,RealRentals,1577305128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5254,1.0,1.0,1,1070,828,2910 Buford Dr NE,Buford,GA,34.1139,-84.0073,RentLingo,1577358483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
